行 ID,オーダー ID,オーダー日,出荷日,出荷モード,顧客 ID,顧客名,顧客区分,市区町村,都道府県,国/地域,地域,製品 ID,カテゴリ,サブカテゴリ,製品名,売上,数量,割引率,利益
8148,JP-2022-1296051,2022-10-29,2022-11-01,ファースト クラス,渡優-17770,渡部 優香,消費者,東広島市,広島県,日本,中国地方,事務用-バイ-10001729,事務用品,バインダー,"Ibico バインダー カバー, リサイクル",4670.0,5,0.0,740.0
8149,JP-2022-1296051,2022-10-29,2022-11-01,ファースト クラス,渡優-17770,渡部 優香,消費者,東広島市,広島県,日本,中国地方,事務用-ラベ-10003433,事務用品,ラベル,"Hon 取り外し可能ラベル, 赤",4032.0,6,0.0,1404.0
8150,JP-2021-2975756,2021-09-30,2021-10-07,通常配送,潮颯-15175,潮田 颯太,小規模事業所,茨木市,大阪府,日本,関西地方,事務用-封筒-10001188,事務用品,封筒,"Kraft 業務用封筒, 50 枚セット",2192.0,2,0.0,196.0
8151,JP-2021-2975756,2021-09-30,2021-10-07,通常配送,潮颯-15175,潮田 颯太,小規模事業所,茨木市,大阪府,日本,関西地方,家具-本棚-10002189,家具,本棚,"Dania 本棚, 白",24822.0,3,0.0,11166.0
8152,JP-2021-2975756,2021-09-30,2021-10-07,通常配送,潮颯-15175,潮田 颯太,小規模事業所,茨木市,大阪府,日本,関西地方,家具-本棚-10000339,家具,本棚,"Sauder 書庫, 黒",51864.0,2,0.0,24376.0
8153,JP-2021-2975756,2021-09-30,2021-10-07,通常配送,潮颯-15175,潮田 颯太,小規模事業所,茨木市,大阪府,日本,関西地方,事務用-文房-10001954,事務用品,文房具,"Acme ペーパー ナイフ, 青",8056.0,4,0.0,960.0
8154,JP-2021-1976200,2021-08-21,2021-08-21,即日配送,沼静-20050,沼本 静香,小規模事業所,上田市,長野県,日本,中部地方,家電-付属-10003329,家電,付属品,"ロジクール フラッシュ ドライブ, プログラミング可能",6401.999999999998,3,0.0,0.0
8155,JP-2022-1338137,2022-11-07,2022-11-11,通常配送,朝大-21235,朝倉 大翔,大企業,函館市,北海道,日本,北海道,事務用-クリ-10002320,事務用品,クリップ,"Advantus クランプ, 12 パック",10483.199999999999,14,0.4,-6120.800000000001
8156,JP-2022-1338137,2022-11-07,2022-11-11,通常配送,朝大-21235,朝倉 大翔,大企業,函館市,北海道,日本,北海道,事務用-バイ-10004788,事務用品,バインダー,"Avery タブ, リサイクル",535.1999999999999,2,0.4,-144.8
8157,JP-2022-1338137,2022-11-07,2022-11-11,通常配送,朝大-21235,朝倉 大翔,大企業,函館市,北海道,日本,北海道,事務用-画材-10003951,事務用品,画材,"Stanley 鉛筆削り, 大容量パック",6012.0,6,0.4,-3408.0
8158,JP-2020-2975756,2020-08-31,2020-09-05,セカンド クラス,毛陽-20095,毛利 陽菜,消費者,新宿区,東京都,日本,関東地方,家電-コピ-10002996,家電,コピー機,"シャープ インク, デジタル",7029.5,1,0.15,2149.5
8159,JP-2020-1299141,2020-10-09,2020-10-13,通常配送,古寛-10600,古牧 寛,大企業,新宿区,東京都,日本,関東地方,事務用-保管-10000815,事務用品,保管箱,"Smead フォルダ, 青",4955.5,5,0.15,-449.5
8160,JP-2019-2009099,2019-05-04,2019-05-06,セカンド クラス,富健-10795,富松 健三,大企業,彦根市,滋賀県,日本,関西地方,事務用-クリ-10003302,事務用品,クリップ,"Stockwell ペーパー クリップ, 12 パック",5328.000000000001,6,0.0,683.9999999999999
8161,JP-2022-1976108,2022-11-19,2022-11-23,通常配送,瀬和-14020,瀬野尾 和也,消費者,三田市,兵庫県,日本,関西地方,事務用-ラベ-10003005,事務用品,ラベル,"Hon 法的提出用ラベル, 高耐久性",2250.0,3,0.0,828.0
8162,JP-2022-1976108,2022-11-19,2022-11-23,通常配送,瀬和-14020,瀬野尾 和也,消費者,三田市,兵庫県,日本,関西地方,家電-付属-10001436,家電,付属品,"ベルキン ルータ, リサイクル",136832.00000000003,8,0.0,12304.0
8163,JP-2022-1581488,2022-12-17,2022-12-19,セカンド クラス,中大-21685,中河 大輝,小規模事業所,西宮市,兵庫県,日本,関西地方,家電-コピ-10000756,家電,コピー機,"ヒューレット・パッカード 無線ファックス, カラー",127210.0,5,0.0,7630.0
8164,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,家具-家具-10004524,家具,家具,"Eldon 電球, マルチパック",5052.0,3,0.0,2424.0
8165,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,事務用-画材-10004259,事務用品,画材,"Binney & Smith 鉛筆削り, 青",5334.0,3,0.0,906.0
8166,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,事務用-バイ-10003947,事務用品,バインダー,"Ibico タブ, クリア",3348.0,6,0.0,695.9999999999999
8167,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,事務用-ラベ-10004330,事務用品,ラベル,"Smead ファイル フォルダ ラベル, 高耐久性",1854.0,3,0.0,144.0
8168,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,家電-付属-10003723,家電,付属品,"メモレックス メモリ カード, エコノミー",20453.999999999996,3,0.0,9612.0
8169,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,事務用-アプ-10000859,事務用品,アプライアンス,"キッチンエイド 冷蔵庫, 白",70144.0,2,0.0,6312.0
8170,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,事務用-アプ-10000445,事務用品,アプライアンス,"フーバー コーヒーミル, シルバー",18544.000000000004,4,0.0,2224.0
8171,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,家電-事務-10004510,家電,事務機器,"OKI データ カード プリンター, 白",58080.00000000001,5,0.0,10450.0
8172,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,事務用-封筒-10004531,事務用品,封筒,"Ames テープ付き, 赤",5928.0,4,0.0,231.99999999999997
8173,JP-2022-1192276,2022-04-22,2022-04-26,セカンド クラス,永修-15700,永島 修,消費者,佐賀市,佐賀県,日本,九州,家具-本棚-10001706,家具,本棚,"Dania キャビネット, 白",19196.0,2,0.0,2684.0
8174,JP-2020-1427947,2020-01-17,2020-01-24,通常配送,宮節-13270,宮腰 節子,小規模事業所,新宿区,東京都,日本,関東地方,事務用-クリ-10002119,事務用品,クリップ,"Stockwell 押しピン, メタル",4926.6,6,0.15,1962.6
8175,JP-2019-1412015,2019-07-09,2019-07-16,通常配送,高誠-12910,高木 誠,小規模事業所,青森市,青森県,日本,東北地方,事務用-保管-10001464,事務用品,保管箱,"Rogers ファイル カート, メタル",37512.00000000001,4,0.0,10128.0
8176,JP-2019-1412015,2019-07-09,2019-07-16,通常配送,高誠-12910,高木 誠,小規模事業所,青森市,青森県,日本,東北地方,事務用-保管-10000539,事務用品,保管箱,"Tenex ファイル カート, メタル",26640.000000000007,3,0.0,8256.0
8177,JP-2019-1174888,2019-10-30,2019-11-03,通常配送,岩涼-13855,岩名 涼,大企業,市川市,千葉県,日本,関東地方,家電-付属-10000155,家電,付属品,"ロジクール キーパッド, 高耐久性",1861.1999999999998,1,0.4,-1024.8000000000002
8178,JP-2019-1433988,2019-11-29,2019-12-04,通常配送,二勇-21595,二井 勇,消費者,高槻市,大阪府,日本,関西地方,事務用-文房-10002063,事務用品,文房具,"Kleencut ペーパー ナイフ, 長方形",1584.0,1,0.0,426.0
8179,JP-2019-1433988,2019-11-29,2019-12-04,通常配送,二勇-21595,二井 勇,消費者,高槻市,大阪府,日本,関西地方,事務用-クリ-10003274,事務用品,クリップ,"OIC ホチキス, 12 パック",1436.0,2,0.0,100.0
8180,JP-2019-1433988,2019-11-29,2019-12-04,通常配送,二勇-21595,二井 勇,消費者,高槻市,大阪府,日本,関西地方,家具-本棚-10004692,家具,本棚,"Safco クラシック スタイルの本棚, 従来型",58420.00000000001,2,0.0,19860.0
8181,JP-2019-1433988,2019-11-29,2019-12-04,通常配送,二勇-21595,二井 勇,消費者,高槻市,大阪府,日本,関西地方,事務用-紙-10003076,事務用品,紙,"エナーマックス 事務用品, プレミアム",6280.0,2,0.0,2384.0
8182,JP-2019-1433988,2019-11-29,2019-12-04,通常配送,二勇-21595,二井 勇,消費者,高槻市,大阪府,日本,関西地方,事務用-画材-10000670,事務用品,画材,"Binney & Smith ペン, 大容量パック",5698.0,7,0.0,448.0
8183,JP-2021-1246186,2021-03-13,2021-03-17,通常配送,大美-13750,大門 美優,大企業,茂原市,千葉県,日本,関東地方,事務用-バイ-10003836,事務用品,バインダー,"ウィルソン・ジョーンズ タブ, リサイクル",544.8,2,0.4,16.799999999999955
8184,JP-2021-1246186,2021-03-13,2021-03-17,通常配送,大美-13750,大門 美優,大企業,茂原市,千葉県,日本,関東地方,家電-電話-10004051,家電,電話機,"モトローラ 信号ブースター, 各種サイズ",29196.0,5,0.4,-19039.0
8185,JP-2022-1951573,2022-09-24,2022-09-29,通常配送,喜麗-15010,喜多川 麗華,大企業,姫路市,兵庫県,日本,関西地方,事務用-文房-10000143,事務用品,文房具,"Elite 大型のはさみ, 青",18804.0,6,0.0,2064.0
8186,JP-2019-1213922,2019-08-02,2019-08-04,ファースト クラス,塩香-17725,塩井 香,消費者,新宿区,東京都,日本,関東地方,事務用-アプ-10004569,事務用品,アプライアンス,"ハミルトンビーチ 冷蔵庫, シルバー",56766.39999999999,2,0.15,-9353.599999999997
8187,JP-2019-1066800,2019-11-10,2019-11-15,セカンド クラス,宗凛-20800,宗片 凛,消費者,枚方市,大阪府,日本,関西地方,家具-椅子-10000389,家具,椅子,"Novimex 肘掛け椅子, 黒",242943.99999999997,8,0.0,94736.0
8188,JP-2022-2776388,2022-08-01,2022-08-08,通常配送,赤和-17275,赤木 和子,消費者,川口市,埼玉県,日本,関東地方,家具-椅子-10001645,家具,椅子,"Office Star スツール, 2 つセット",11746.0,1,0.0,2700.0
8189,JP-2022-2776388,2022-08-01,2022-08-08,通常配送,赤和-17275,赤木 和子,消費者,川口市,埼玉県,日本,関東地方,家具-家具-10001804,家具,家具,"Advantus 電球, マルチパック",1342.0,1,0.0,66.0
8190,JP-2022-2776388,2022-08-01,2022-08-08,通常配送,赤和-17275,赤木 和子,消費者,川口市,埼玉県,日本,関東地方,家具-本棚-10001409,家具,本棚,"Safco コーナー シェルフ, 黒",20108.0,2,0.0,4420.0
8191,JP-2022-2776388,2022-08-01,2022-08-08,通常配送,赤和-17275,赤木 和子,消費者,川口市,埼玉県,日本,関東地方,家電-電話-10004773,家電,電話機,"サムスン 充電器, 大容量パック",84832.0,2,0.0,3392.0
8192,JP-2020-1012835,2020-12-27,2021-01-01,通常配送,栄涼-13030,栄田 涼,小規模事業所,豊田市,愛知県,日本,中部地方,事務用-保管-10001374,事務用品,保管箱,"Eldon フォルダ, 業務用",3492.0,3,0.0,695.9999999999999
8193,JP-2021-1993230,2021-05-29,2021-06-03,通常配送,甲霞-18955,甲田 霞,小規模事業所,豊田市,愛知県,日本,中部地方,事務用-封筒-10003106,事務用品,封筒,"Kraft 業務用封筒, シルバー",1256.0,1,0.0,413.99999999999994
8194,JP-2020-1037710,2020-11-02,2020-11-06,通常配送,岩涼-13855,岩名 涼,大企業,野田市,千葉県,日本,関東地方,事務用-アプ-10004918,事務用品,アプライアンス,"クイジナート 冷蔵庫, 白",59306.39999999999,3,0.4,-17793.59999999999
8195,JP-2022-1071390,2022-10-20,2022-10-27,通常配送,見海-11650,見目 海斗,大企業,川崎市川崎区,神奈川県,日本,関東地方,家具-椅子-10001202,家具,椅子,"Novimex スツール, 2 つセット",11114.0,1,0.0,776.0
8196,JP-2021-2333317,2021-06-05,2021-06-08,ファースト クラス,渡優-17770,渡部 優香,消費者,桑名市,三重県,日本,関西地方,事務用-封筒-10000565,事務用品,封筒,"Ames 各種封筒, リサイクル",4158.0,3,0.4,-1596.0
8197,JP-2021-2333317,2021-06-05,2021-06-08,ファースト クラス,渡優-17770,渡部 優香,消費者,桑名市,三重県,日本,関西地方,家具-椅子-10001645,家具,椅子,"Office Star スツール, 2 つセット",28190.399999999998,4,0.4,-7993.600000000002
8198,JP-2021-2333317,2021-06-05,2021-06-08,ファースト クラス,渡優-17770,渡部 優香,消費者,桑名市,三重県,日本,関西地方,事務用-ラベ-10000531,事務用品,ラベル,"Hon 法的提出用ラベル, 調整可能",1051.1999999999998,3,0.4,-4.800000000000182
8199,JP-2021-2333317,2021-06-05,2021-06-08,ファースト クラス,渡優-17770,渡部 優香,消費者,桑名市,三重県,日本,関西地方,事務用-バイ-10001364,事務用品,バインダー,"Avery 穴の補強テープ, リサイクル",190.79999999999998,1,0.4,-61.2
8200,JP-2021-2333317,2021-06-05,2021-06-08,ファースト クラス,渡優-17770,渡部 優香,消費者,桑名市,三重県,日本,関西地方,事務用-文房-10000199,事務用品,文房具,"Elite 大型のはさみ, 長方形",5245.2,3,0.4,-3496.8
8201,JP-2021-2333317,2021-06-05,2021-06-08,ファースト クラス,渡優-17770,渡部 優香,消費者,桑名市,三重県,日本,関西地方,事務用-紙-10000494,事務用品,紙,"Green Bar ノート, リサイクル",5940.0,5,0.4,-2380.0
8202,JP-2019-2229874,2019-05-25,2019-05-27,セカンド クラス,長美-11095,長洲 美優,大企業,沼津市,静岡県,日本,中部地方,事務用-文房-10004974,事務用品,文房具,"Elite 大型のはさみ, 業務用",5835.599999999999,3,0.4,-3404.4000000000005
8203,JP-2019-2229874,2019-05-25,2019-05-27,セカンド クラス,長美-11095,長洲 美優,大企業,沼津市,静岡県,日本,中部地方,事務用-画材-10000482,事務用品,画材,"BIC キャンバス, 青",4295.999999999999,2,0.4,-2220.0
8204,JP-2019-2229874,2019-05-25,2019-05-27,セカンド クラス,長美-11095,長洲 美優,大企業,沼津市,静岡県,日本,中部地方,事務用-バイ-10000894,事務用品,バインダー,"Ibico とじ機, 高耐久性",8467.199999999999,4,0.4,-4.800000000000182
8205,JP-2019-2229874,2019-05-25,2019-05-27,セカンド クラス,長美-11095,長洲 美優,大企業,沼津市,静岡県,日本,中部地方,家電-コピ-10002635,家電,コピー機,"シャープ コピー機, デジタル",38246.399999999994,4,0.4,-16577.6
8206,JP-2021-2884417,2021-12-03,2021-12-08,通常配送,栢正-14215,栢木 正,大企業,浜松市中区,静岡県,日本,中部地方,事務用-クリ-10004582,事務用品,クリップ,"Advantus ホチキス, 大容量パック",1303.1999999999998,3,0.4,-568.8000000000001
8207,JP-2022-2059989,2022-11-12,2022-11-14,セカンド クラス,岩涼-13855,岩名 涼,大企業,佐世保市,長崎県,日本,九州,事務用-クリ-10004232,事務用品,クリップ,"Stockwell 画鋲, 各種サイズ",1270.8,3,0.4,-319.20000000000005
8208,JP-2022-2059989,2022-11-12,2022-11-14,セカンド クラス,岩涼-13855,岩名 涼,大企業,佐世保市,長崎県,日本,九州,事務用-バイ-10002616,事務用品,バインダー,"Avery バインダー, リサイクル",1060.8,2,0.4,32.799999999999955
8209,JP-2022-2650817,2022-04-09,2022-04-13,通常配送,徳拓-20485,徳平 拓海,小規模事業所,宇治市,京都府,日本,関西地方,家具-家具-10004846,家具,家具,"Deflect-O フォト フレーム, プレミアム",13472.0,4,0.0,3496.0
8210,JP-2022-2650817,2022-04-09,2022-04-13,通常配送,徳拓-20485,徳平 拓海,小規模事業所,宇治市,京都府,日本,関西地方,事務用-紙-10001938,事務用品,紙,"Green Bar 硫酸紙, 12 パック",9716.0,7,0.0,0.0
8211,JP-2022-2016301,2022-12-18,2022-12-18,即日配送,後克-17875,後野 克己,小規模事業所,藤沢市,神奈川県,日本,関東地方,事務用-保管-10003958,事務用品,保管箱,"Tenex フォルダ, フル サイズ",3100.0,2,0.0,170.0
8212,JP-2022-2016301,2022-12-18,2022-12-18,即日配送,後克-17875,後野 克己,小規模事業所,藤沢市,神奈川県,日本,関東地方,事務用-画材-10000290,事務用品,画材,"Binney & Smith マーカー, 各種サイズ",7272.0,4,0.0,504.0
8213,JP-2019-1285829,2019-03-18,2019-03-23,通常配送,越正-19030,越田 正,大企業,佐賀市,佐賀県,日本,九州,家具-本棚-10003088,家具,本棚,"Safco キャビネット, 黒",45384.0,4,0.0,10888.0
8214,JP-2019-1285829,2019-03-18,2019-03-23,通常配送,越正-19030,越田 正,大企業,佐賀市,佐賀県,日本,九州,家具-椅子-10003604,家具,椅子,"Hon 肘掛け椅子, 2 つセット",30625.999999999993,1,0.0,9186.0
8215,JP-2019-1285829,2019-03-18,2019-03-23,通常配送,越正-19030,越田 正,大企業,佐賀市,佐賀県,日本,九州,家具-家具-10003687,家具,家具,"Deflect-O フレーム, マルチパック",66060.00000000001,9,0.0,10566.0
